CustomerID,CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
382,690.0,Male,36.0,7.0,101583.11,2.0,1,0,123775.15,No
383,492.0,Female,30.0,10.0,77168.87,2.0,0,1,146700.22,No
384,709.0,Male,28.0,8.0,124695.72,2.0,1,0,145251.35,No
385,705.0,Male,44.0,3.0,105934.96,1.0,1,0,82463.69,Yes
386,560.0,Female,62.0,9.0,0.0,1.0,1,1,15928.49,No
387,611.0,Male,46.0,6.0,0.0,2.0,1,0,45886.33,No
388,730.0,Male,62.0,2.0,0.0,2.0,1,1,186489.95,Yes
389,709.0,Female,45.0,2.0,0.0,2.0,0,1,162922.65,Yes
390,544.0,Female,21.0,10.0,161525.96,2.0,1,0,9262.77,No
391,712.0,Female,29.0,7.0,147199.07,1.0,1,1,84932.4,No
392,752.0,Male,38.0,3.0,183102.29,1.0,1,1,71557.12,No
393,648.0,Male,46.0,9.0,127209.0,2.0,1,0,77405.95,No
394,556.0,Male,38.0,8.0,0.0,2.0,0,0,417.41,No
395,594.0,Female,24.0,0.0,97378.54,1.0,1,1,71405.17,No
396,645.0,Female,37.0,2.0,136925.09,2.0,0,1,153400.24,Yes
397,557.0,Male,33.0,3.0,54503.55,1.0,1,1,371.05,No
398,547.0,Male,32.0,8.0,155726.85,1.0,1,0,67789.99,No
399,701.0,Female,39.0,9.0,0.0,2.0,0,1,145894.9,No
400,616.0,Female,62.0,1.0,135842.41,1.0,1,0,183840.51,No
401,605.0,Male,52.0,1.0,63349.75,1.0,1,0,108887.44,No
402,593.0,Female,38.0,4.0,129499.42,1.0,1,1,154071.27,No
403,751.0,Male,52.0,8.0,0.0,2.0,0,1,179291.85,No
404,443.0,Male,36.0,6.0,70438.01,2.0,0,1,56937.43,No
405,685.0,Male,23.0,8.0,0.0,2.0,1,1,112239.03,No
406,718.0,Male,36.0,9.0,0.0,1.0,1,0,45909.87,No
407,538.0,Female,49.0,9.0,141434.04,1.0,0,0,173779.25,No
408,611.0,Female,37.0,4.0,0.0,2.0,1,0,125696.26,No
409,668.0,Male,37.0,10.0,152958.29,2.0,1,1,159585.61,No
410,537.0,Female,41.0,3.0,138306.34,1.0,1,0,106761.47,Yes
411,709.0,Male,23.0,10.0,0.0,2.0,0,0,129590.18,No
412,850.0,Male,38.0,1.0,0.0,2.0,1,1,80006.65,Yes
413,745.0,Male,31.0,3.0,124328.84,1.0,1,1,140451.52,Yes
414,693.0,Female,41.0,9.0,181461.48,3.0,1,1,187929.43,No
415,795.0,Male,35.0,8.0,0.0,2.0,1,0,167155.36,No
416,626.0,Male,26.0,8.0,0.0,2.0,0,0,191420.71,No
417,487.0,Female,61.0,5.0,110368.03,1.0,0,0,11384.45,No
418,556.0,Female,39.0,9.0,89588.35,1.0,1,1,94898.1,No
419,643.0,Female,46.0,6.0,0.0,2.0,0,0,106781.59,No
420,605.0,Female,28.0,6.0,0.0,2.0,0,0,159508.52,No
421,756.0,Female,60.0,3.0,115924.89,1.0,1,0,93524.19,Yes
422,586.0,Female,38.0,2.0,0.0,2.0,1,0,87168.46,Yes
423,535.0,Male,40.0,7.0,111756.5,1.0,1,0,8128.32,No
424,678.0,Female,35.0,4.0,0.0,1.0,1,0,125518.32,No
425,596.0,Male,39.0,9.0,0.0,1.0,1,0,48963.59,No
426,648.0,Male,26.0,9.0,162923.85,1.0,1,0,98368.24,No
427,492.0,Male,39.0,10.0,124576.65,2.0,1,0,148584.61,No
428,702.0,Male,45.0,0.0,80793.58,1.0,1,1,27474.81,No
429,486.0,Female,40.0,9.0,71340.09,1.0,1,0,76192.21,No
430,568.0,Male,40.0,1.0,99282.63,1.0,0,0,134600.94,No
431,619.0,Male,57.0,3.0,137946.39,1.0,1,1,72467.99,No
432,724.0,Male,41.0,2.0,127892.57,2.0,0,1,199645.45,Yes
433,548.0,Female,33.0,0.0,101084.36,1.0,1,0,42749.85,No
434,545.0,Female,37.0,8.0,114754.08,1.0,1,0,136050.44,No
435,683.0,Male,33.0,8.0,0.0,1.0,0,0,73564.44,No
436,762.0,Female,51.0,3.0,99286.98,1.0,0,1,85578.63,Yes
437,627.0,Female,30.0,4.0,79871.02,2.0,1,0,129826.89,No
438,516.0,Male,35.0,10.0,104088.59,2.0,0,0,119666.0,No
439,800.0,Female,38.0,2.0,168190.33,2.0,1,0,68052.08,No
440,464.0,Female,42.0,3.0,85679.25,1.0,1,1,164104.74,Yes
441,626.0,Female,35.0,3.0,0.0,1.0,0,0,80190.36,Yes
442,790.0,Female,31.0,9.0,0.0,2.0,1,0,84126.75,No
443,534.0,Female,34.0,7.0,121551.58,2.0,1,1,70179.0,No
444,745.0,Male,46.0,2.0,122220.19,1.0,1,1,118024.1,No
445,553.0,Male,47.0,3.0,116528.15,1.0,0,0,145704.19,Yes
446,748.0,Female,26.0,1.0,77780.29,1.0,0,1,183049.41,Yes
447,722.0,Male,37.0,2.0,0.0,1.0,0,0,120906.83,Yes
448,501.0,Male,40.0,4.0,125832.2,1.0,1,1,100433.83,No
449,675.0,Female,38.0,6.0,68065.8,1.0,0,0,138777.0,No
450,778.0,Female,47.0,6.0,127299.34,2.0,1,0,124694.99,No
451,494.0,Female,38.0,7.0,174937.64,1.0,1,0,40084.32,No
452,850.0,Male,40.0,9.0,0.0,2.0,0,1,119232.33,No
453,592.0,Male,31.0,7.0,110071.1,1.0,0,0,43921.36,No
454,590.0,Female,44.0,3.0,139432.37,1.0,1,0,62222.81,No
455,758.0,Female,39.0,6.0,127357.76,1.0,0,1,56577.0,No
456,506.0,Male,36.0,5.0,0.0,2.0,1,0,164253.35,No
457,733.0,Male,33.0,3.0,0.0,1.0,1,1,7666.73,Yes
458,711.0,Male,38.0,3.0,0.0,2.0,1,0,68487.51,Yes
459,514.0,Male,43.0,1.0,95556.31,1.0,0,1,199273.98,Yes
460,637.0,Male,37.0,8.0,0.0,1.0,1,1,186062.36,No
461,468.0,Male,29.0,1.0,111681.98,2.0,1,1,195711.16,No
462,539.0,Male,39.0,3.0,0.0,2.0,1,0,36692.17,Yes
463,509.0,Female,25.0,3.0,108738.71,2.0,1,0,106920.57,Yes
464,662.0,Female,32.0,4.0,133950.37,1.0,1,1,48725.68,No
465,818.0,Male,26.0,4.0,0.0,2.0,1,1,167036.94,No
466,608.0,Male,33.0,9.0,89968.69,1.0,1,0,68777.26,No
467,850.0,Female,32.0,9.0,0.0,2.0,1,1,18924.92,No
468,816.0,Female,38.0,5.0,130878.75,3.0,1,0,71905.77,No
469,536.0,Male,35.0,8.0,0.0,2.0,1,0,64833.28,No
470,753.0,Male,35.0,3.0,0.0,2.0,1,1,184843.77,Yes
471,631.0,Male,27.0,10.0,134169.62,1.0,1,1,176730.02,No
472,703.0,Male,37.0,1.0,149762.08,1.0,1,0,20629.4,No
473,774.0,Male,26.0,2.0,93844.69,1.0,1,0,28415.36,No
474,785.0,Male,28.0,8.0,0.0,2.0,1,0,77231.27,No
475,571.0,Female,33.0,1.0,0.0,2.0,1,0,102750.7,Yes
476,621.0,Male,46.0,6.0,141078.37,1.0,0,0,34580.8,No
477,605.0,Female,31.0,1.0,117992.59,1.0,1,1,183598.77,No
478,611.0,Female,40.0,8.0,100812.33,2.0,1,0,147358.27,No
479,569.0,Male,38.0,7.0,0.0,1.0,1,1,108469.2,No
480,658.0,Male,29.0,4.0,80262.6,1.0,1,1,20612.82,No
481,788.0,Male,34.0,6.0,156478.62,1.0,0,1,181196.76,No
482,525.0,Female,23.0,5.0,0.0,2.0,1,0,160249.1,No
483,798.0,Male,37.0,8.0,0.0,3.0,0,0,110783.28,No
484,486.0,Male,37.0,9.0,115217.99,2.0,1,0,144995.33,No
485,615.0,Male,61.0,9.0,0.0,2.0,1,0,150227.85,No
486,730.0,Female,35.0,0.0,155470.55,1.0,1,1,53718.28,No
487,641.0,Male,37.0,7.0,0.0,2.0,1,0,75248.3,No
488,542.0,Male,39.0,3.0,135096.77,1.0,1,1,14353.43,No
489,692.0,Male,30.0,2.0,0.0,2.0,0,1,130486.57,Yes
490,714.0,Female,55.0,9.0,180075.22,1.0,1,1,100127.71,No
491,591.0,Male,29.0,1.0,97541.24,1.0,1,1,196356.17,Yes
492,710.0,Female,41.0,2.0,156067.05,1.0,1,1,9983.88,No
493,639.0,Female,38.0,4.0,81550.94,2.0,0,1,118974.77,No
494,531.0,Female,47.0,6.0,0.0,1.0,0,0,194998.34,No
495,673.0,Female,38.0,2.0,170061.92,2.0,0,0,134901.34,No
496,765.0,Male,36.0,8.0,92310.54,2.0,1,1,72924.56,No
497,622.0,Female,32.0,6.0,169089.38,2.0,1,0,101057.95,No
498,806.0,Male,40.0,5.0,80613.93,1.0,1,1,142838.64,No
499,757.0,Male,26.0,8.0,121581.56,2.0,1,1,127059.04,No
500,570.0,Female,58.0,8.0,0.0,1.0,0,1,116503.92,No
501,555.0,Male,32.0,4.0,0.0,2.0,1,1,54405.79,No
502,692.0,Male,54.0,5.0,0.0,2.0,1,1,88721.84,No
503,774.0,Male,60.0,5.0,85891.55,1.0,1,0,74135.48,No
504,638.0,Male,44.0,9.0,77637.35,2.0,1,1,111346.22,No
505,543.0,Female,41.0,4.0,0.0,1.0,0,0,194902.16,No
506,584.0,Male,31.0,5.0,0.0,2.0,1,0,31474.27,No
507,691.0,Male,30.0,7.0,116927.89,1.0,1,0,21198.39,No
508,684.0,Female,40.0,6.0,137326.65,1.0,1,0,186976.6,No
509,733.0,Male,22.0,5.0,0.0,2.0,1,1,117202.19,No
510,599.0,Female,37.0,2.0,0.0,2.0,1,1,143739.29,Yes
511,524.0,Female,31.0,10.0,67238.98,2.0,1,1,161811.23,No
512,632.0,Female,38.0,6.0,86569.76,2.0,1,0,98090.91,No
513,735.0,Male,34.0,5.0,0.0,2.0,0,0,71095.41,No
514,734.0,Male,34.0,6.0,133598.4,1.0,1,1,13107.24,No
515,605.0,Female,51.0,3.0,136188.78,1.0,1,1,67110.59,No
516,793.0,Male,38.0,9.0,0.0,2.0,1,0,88225.02,No
517,468.0,Female,56.0,10.0,0.0,3.0,0,1,62256.87,No
518,779.0,Male,37.0,7.0,120092.52,2.0,1,0,135925.72,No
519,698.0,Male,48.0,4.0,101238.24,2.0,0,1,177815.87,No
520,707.0,Male,58.0,6.0,89685.92,1.0,0,1,126471.13,No
521,850.0,Female,35.0,1.0,211774.31,1.0,1,0,188574.12,No
522,850.0,Male,56.0,7.0,131317.48,1.0,1,1,119175.45,No
523,527.0,Male,37.0,5.0,93722.73,2.0,1,1,139093.73,No
524,696.0,Male,32.0,8.0,101160.99,1.0,1,1,115916.55,No
525,661.0,Male,48.0,3.0,120320.54,1.0,0,0,96463.25,Yes
526,776.0,Female,31.0,2.0,0.0,2.0,1,1,112349.51,Yes
527,701.0,Male,43.0,2.0,0.0,2.0,1,1,165303.79,Yes
528,610.0,Male,26.0,8.0,0.0,2.0,1,0,166031.08,No
529,572.0,Female,48.0,3.0,152827.99,1.0,1,0,38411.79,No
530,673.0,Male,30.0,1.0,64097.75,1.0,1,1,77783.35,No
531,519.0,Female,57.0,2.0,119035.35,2.0,1,1,29871.79,No
532,702.0,Female,26.0,4.0,135219.57,1.0,0,1,59747.63,No
533,729.0,Male,32.0,6.0,93694.42,1.0,1,1,79919.13,No
534,543.0,Male,35.0,10.0,59408.63,1.0,1,0,76773.53,No
535,550.0,Female,40.0,7.0,114354.95,1.0,1,0,54018.93,No
536,608.0,Male,59.0,1.0,0.0,1.0,1,0,70649.64,Yes
537,639.0,Male,35.0,10.0,128173.9,2.0,1,0,59093.39,No
538,686.0,Male,34.0,9.0,0.0,2.0,1,0,127569.8,No
539,564.0,Female,62.0,5.0,114931.35,3.0,0,1,18260.98,No
540,745.0,Female,28.0,1.0,111071.36,1.0,1,0,73275.96,No
541,833.0,Male,37.0,8.0,151226.18,2.0,1,1,136129.49,No
542,622.0,Male,26.0,9.0,0.0,2.0,1,1,153237.59,No
543,597.0,Female,42.0,4.0,64740.12,1.0,1,1,106841.12,No
544,721.0,Male,51.0,0.0,169312.13,1.0,1,0,109078.35,No
545,504.0,Female,49.0,7.0,0.0,3.0,0,1,87822.14,No
546,842.0,Female,44.0,2.0,112652.08,2.0,1,0,126644.98,Yes
547,587.0,Male,38.0,0.0,0.0,2.0,1,0,47414.15,No
548,479.0,Female,30.0,7.0,143964.36,2.0,1,0,41879.99,No
549,508.0,Male,49.0,7.0,122451.46,2.0,1,1,75808.1,No
550,749.0,Male,24.0,1.0,0.0,3.0,1,1,47911.03,Yes
551,721.0,Female,36.0,3.0,65253.07,2.0,1,0,28737.78,No
552,674.0,Male,47.0,6.0,106901.94,1.0,1,1,2079.2,No
553,685.0,Female,25.0,10.0,128509.63,1.0,1,0,121562.33,No
554,417.0,Male,34.0,7.0,0.0,2.0,1,0,55003.79,No
555,574.0,Male,33.0,3.0,129834.67,1.0,1,0,193131.42,Yes
556,590.0,Female,51.0,3.0,154962.99,3.0,0,1,191932.27,Yes
557,587.0,Male,40.0,5.0,138241.9,2.0,1,0,159418.1,No
558,598.0,Male,41.0,3.0,91536.93,1.0,1,0,191468.78,Yes
559,741.0,Male,53.0,3.0,0.0,2.0,1,1,38913.68,Yes
560,850.0,Female,62.0,5.0,0.0,1.0,1,1,705.18,No
561,584.0,Female,29.0,7.0,105204.01,1.0,0,1,138490.03,No
562,650.0,Male,61.0,1.0,152968.73,1.0,0,1,82970.69,No
563,607.0,Male,36.0,8.0,158261.68,1.0,1,1,76744.72,No
564,509.0,Female,46.0,1.0,0.0,1.0,1,0,71244.59,Yes
565,689.0,Female,38.0,6.0,121021.05,1.0,1,1,12182.15,No
566,543.0,Male,36.0,4.0,0.0,2.0,1,1,141210.5,No
567,438.0,Female,54.0,2.0,0.0,1.0,0,0,191763.07,Yes
568,687.0,Female,62.0,1.0,137715.66,1.0,1,1,37938.74,No
569,737.0,Male,31.0,5.0,121192.22,2.0,1,1,74890.58,No
570,761.0,Male,31.0,7.0,0.0,3.0,1,1,166698.18,No
571,601.0,Male,44.0,1.0,100486.18,2.0,1,1,62678.53,No
572,651.0,Male,45.0,1.0,0.0,1.0,1,0,67740.08,Yes
573,745.0,Male,35.0,9.0,92566.53,2.0,1,0,161519.77,No
574,648.0,Female,49.0,10.0,0.0,2.0,1,1,159835.78,No
575,848.0,Male,40.0,3.0,110929.96,1.0,1,1,30876.84,No
576,546.0,Female,27.0,8.0,0.0,2.0,1,1,14858.1,No
577,439.0,Female,32.0,3.0,138901.61,1.0,1,0,75685.97,No
578,755.0,Male,30.0,4.0,123217.66,2.0,0,1,144183.1,No
579,593.0,Female,41.0,6.0,0.0,1.0,1,0,65170.66,No
580,701.0,Male,39.0,2.0,0.0,2.0,1,1,82526.92,Yes
581,701.0,Male,36.0,8.0,0.0,2.0,1,0,169161.46,No
582,607.0,Female,33.0,2.0,108431.87,2.0,0,1,109291.39,Yes
583,586.0,Female,57.0,3.0,0.0,2.0,0,1,6057.81,Yes
584,547.0,Female,30.0,9.0,72392.41,1.0,1,0,77077.14,No
585,647.0,Female,51.0,1.0,119741.77,2.0,0,0,54954.51,No
586,760.0,Female,51.0,2.0,100946.71,1.0,0,0,179614.8,Yes
587,621.0,Male,53.0,9.0,170491.84,1.0,1,0,35588.07,No
588,725.0,Male,44.0,5.0,0.0,1.0,1,1,117356.14,No
589,526.0,Male,36.0,1.0,0.0,1.0,1,0,160696.72,Yes
590,519.0,Female,47.0,6.0,157296.02,2.0,0,0,147278.43,No
591,713.0,Female,38.0,7.0,144606.22,1.0,1,1,56594.36,No
592,700.0,Male,38.0,8.0,134811.3,1.0,1,0,1299.75,No
593,666.0,Female,34.0,9.0,115897.12,1.0,1,1,25095.03,No
594,630.0,Male,32.0,4.0,82034.0,1.0,0,0,146326.45,No
595,779.0,Female,26.0,4.0,174318.13,2.0,0,1,38296.21,No
596,611.0,Female,41.0,2.0,114206.84,1.0,1,0,164061.6,Yes
597,685.0,Male,43.0,9.0,0.0,2.0,1,0,107811.28,No
598,646.0,Male,39.0,9.0,111574.41,1.0,1,1,30838.51,No
599,683.0,Female,57.0,5.0,162448.69,1.0,0,0,9221.78,No
600,484.0,Female,34.0,4.0,148249.54,1.0,0,1,33738.27,No
601,601.0,Female,43.0,8.0,0.0,3.0,0,1,110916.15,No
602,762.0,Female,26.0,7.0,123709.46,2.0,1,1,169654.57,No
603,687.0,Female,62.0,9.0,0.0,1.0,0,1,69829.4,No
604,566.0,Male,30.0,5.0,0.0,1.0,1,0,54926.51,No
605,702.0,Male,37.0,10.0,150525.8,1.0,1,1,94728.49,No
606,601.0,Male,29.0,9.0,0.0,1.0,1,1,80393.27,No
607,699.0,Male,53.0,4.0,0.0,2.0,0,1,111307.98,No
608,584.0,Male,28.0,10.0,0.0,2.0,1,0,19834.32,No
609,699.0,Male,35.0,5.0,0.0,2.0,1,1,78397.24,No
610,698.0,Female,51.0,2.0,111018.98,1.0,1,0,86410.28,No
611,495.0,Male,30.0,10.0,129755.99,1.0,0,0,172749.65,No
612,650.0,Female,27.0,6.0,0.0,2.0,1,0,1002.39,No
613,605.0,Female,62.0,2.0,129555.7,1.0,1,1,13601.79,No
614,667.0,Male,38.0,1.0,87202.38,1.0,1,1,77866.91,No
615,688.0,Male,26.0,8.0,146133.39,1.0,1,1,175296.76,No
616,727.0,Female,31.0,0.0,0.0,1.0,1,0,121751.04,No
617,754.0,Male,39.0,6.0,170184.99,2.0,1,0,89593.26,No
618,612.0,Female,62.0,8.0,140745.33,1.0,1,0,193437.89,No
619,546.0,Male,42.0,7.0,139070.51,1.0,1,1,86945.0,No
620,673.0,Female,37.0,8.0,0.0,2.0,1,1,183318.79,No
621,593.0,Male,35.0,9.0,114193.24,1.0,1,0,71154.1,No
622,656.0,Female,40.0,10.0,167878.5,1.0,0,1,151887.16,No
623,535.0,Female,53.0,5.0,141616.55,2.0,1,1,75888.65,No
624,678.0,Male,36.0,3.0,145747.67,2.0,0,1,89566.74,No
625,477.0,Female,48.0,2.0,129120.64,1.0,0,1,26475.79,No
626,850.0,Male,35.0,7.0,110349.82,1.0,0,0,126355.8,No
627,427.0,Male,29.0,1.0,141325.56,1.0,1,1,93839.3,No
628,752.0,Male,49.0,2.0,78653.84,1.0,1,0,7698.6,No
629,649.0,Male,47.0,1.0,0.0,2.0,1,1,145593.85,Yes
630,799.0,Female,28.0,3.0,142253.65,1.0,1,0,45042.56,No
631,589.0,Female,61.0,1.0,0.0,1.0,1,0,61108.56,Yes
632,583.0,Female,54.0,6.0,115988.86,1.0,1,0,57553.98,No
633,839.0,Female,33.0,10.0,75592.43,1.0,1,0,62674.42,No
634,540.0,Male,44.0,3.0,164113.04,2.0,1,1,12120.79,No
635,850.0,Male,31.0,6.0,67996.23,2.0,0,0,50129.87,No
636,696.0,Female,51.0,5.0,0.0,2.0,1,0,55022.43,No
637,660.0,Female,33.0,1.0,0.0,2.0,0,0,117834.91,Yes
638,682.0,Male,48.0,1.0,138778.15,1.0,0,1,168840.23,No
639,744.0,Female,43.0,10.0,147832.15,1.0,0,1,24234.11,No
640,785.0,Female,36.0,4.0,135438.4,1.0,0,0,190627.01,No
641,752.0,Male,48.0,5.0,116060.08,1.0,1,0,156618.38,No
642,706.0,Female,29.0,5.0,112564.62,1.0,1,0,42334.38,No
643,583.0,Female,27.0,1.0,125406.58,1.0,1,1,110784.42,No
644,660.0,Female,39.0,5.0,135134.99,1.0,1,0,173683.0,No
645,819.0,Female,39.0,9.0,133102.92,1.0,1,0,27046.46,No
646,673.0,Female,34.0,8.0,42157.08,1.0,1,0,20598.59,No
647,752.0,Female,30.0,3.0,0.0,2.0,1,1,104991.28,Yes
648,578.0,Male,38.0,7.0,82259.29,1.0,1,0,8996.97,No
649,438.0,Female,36.0,4.0,0.0,2.0,1,0,64420.5,No
650,652.0,Male,38.0,6.0,0.0,2.0,1,1,145700.22,No
651,629.0,Female,49.0,4.0,0.0,2.0,1,1,196335.48,No
652,720.0,Male,52.0,7.0,0.0,1.0,1,1,14781.12,No
653,668.0,Male,42.0,3.0,150461.07,1.0,1,0,108139.23,Yes
654,459.0,Male,48.0,4.0,133994.52,1.0,1,1,19287.06,No
655,729.0,Male,31.0,8.0,164870.81,2.0,1,1,9567.39,No
656,498.0,Male,25.0,8.0,121702.73,1.0,1,1,132210.49,No
657,549.0,Male,25.0,6.0,193858.2,1.0,0,1,21600.11,No
658,601.0,Female,54.0,1.0,131039.97,2.0,1,1,199661.5,No
659,544.0,Male,62.0,9.0,113829.45,1.0,1,1,124341.49,No
660,751.0,Female,30.0,6.0,0.0,2.0,1,0,15766.1,No
661,632.0,Female,41.0,3.0,81877.38,1.0,1,1,33642.21,No
662,694.0,Male,57.0,8.0,116326.07,1.0,1,1,117704.65,No
663,678.0,Male,31.0,2.0,0.0,2.0,1,1,58803.28,Yes
664,695.0,Male,46.0,4.0,0.0,2.0,1,1,137537.22,No
665,661.0,Female,41.0,1.0,0.0,2.0,0,1,131300.68,Yes
666,661.0,Male,33.0,9.0,0.0,2.0,1,1,84174.81,No
667,559.0,Female,31.0,3.0,127070.73,1.0,0,1,160941.78,Yes
668,503.0,Male,29.0,3.0,0.0,2.0,1,1,143954.99,Yes
669,695.0,Male,46.0,3.0,122549.64,1.0,1,1,56297.85,No
670,640.0,Female,42.0,5.0,176099.13,1.0,1,1,8404.73,No
671,624.0,Female,48.0,3.0,122388.38,2.0,0,0,30020.09,No
672,667.0,Male,42.0,9.0,0.0,2.0,0,1,58137.42,No
673,642.0,Male,26.0,0.0,0.0,1.0,0,0,47472.68,No
674,640.0,Female,32.0,6.0,118879.35,2.0,1,1,19131.71,No
675,529.0,Male,35.0,5.0,0.0,2.0,1,1,187288.5,No
676,563.0,Female,39.0,5.0,0.0,2.0,1,1,17603.81,No
677,593.0,Female,38.0,4.0,88736.44,2.0,1,0,67020.03,No
678,739.0,Male,45.0,7.0,102703.62,1.0,0,1,147802.94,No
679,788.0,Female,62.0,1.0,0.0,2.0,1,1,41610.62,Yes
680,684.0,Female,38.0,3.0,0.0,2.0,1,0,44255.65,Yes
681,482.0,Male,55.0,5.0,97318.25,1.0,0,1,78416.14,No
682,591.0,Male,58.0,5.0,128468.69,1.0,0,1,137254.55,No
683,651.0,Female,41.0,4.0,133432.59,1.0,0,1,151303.48,No
684,749.0,Female,40.0,8.0,141782.57,2.0,0,0,86333.63,No
685,583.0,Male,24.0,9.0,135125.28,1.0,0,0,89801.9,No
686,661.0,Male,42.0,2.0,178820.91,1.0,0,0,29358.57,No
687,715.0,Female,31.0,2.0,112212.14,2.0,1,1,181600.72,Yes
688,769.0,Female,45.0,5.0,126674.81,1.0,1,0,124118.71,No
689,625.0,Female,51.0,7.0,136294.97,1.0,1,0,38867.46,No
690,641.0,Female,36.0,5.0,66392.64,1.0,1,0,31106.67,No
691,716.0,Male,27.0,1.0,122552.34,2.0,1,0,67611.36,No
692,767.0,Male,43.0,1.0,76408.85,2.0,1,0,77837.63,No
693,745.0,Male,36.0,8.0,145071.24,1.0,0,0,6078.46,No
694,589.0,Male,34.0,6.0,0.0,2.0,1,1,177896.92,No
695,796.0,Female,45.0,2.0,109730.22,1.0,1,1,123882.73,Yes
696,664.0,Male,57.0,6.0,0.0,2.0,1,1,15304.08,No
697,445.0,Male,62.0,1.0,64119.38,1.0,1,1,76569.64,No
698,543.0,Female,57.0,1.0,106138.33,2.0,1,1,120657.32,No
699,746.0,Male,36.0,2.0,0.0,2.0,1,1,16436.56,Yes
700,742.0,Male,33.0,0.0,181656.51,1.0,1,1,107667.91,No
701,750.0,Female,32.0,5.0,0.0,2.0,1,0,95611.47,No
702,669.0,Male,30.0,7.0,95128.86,1.0,0,0,19799.26,No
703,594.0,Female,49.0,2.0,126615.94,2.0,0,1,123214.74,No
704,574.0,Male,36.0,1.0,0.0,2.0,0,1,71709.12,Yes
705,659.0,Male,36.0,2.0,76190.48,2.0,1,1,149066.14,Yes
706,750.0,Male,40.0,5.0,168286.81,3.0,1,0,20451.99,No
707,626.0,Male,35.0,4.0,88109.81,1.0,1,1,32825.5,No
708,620.0,Male,42.0,4.0,0.0,2.0,1,0,6232.31,No
709,580.0,Female,35.0,8.0,0.0,2.0,0,1,10357.03,No
710,686.0,Female,34.0,3.0,123971.51,2.0,1,0,147794.63,Yes
711,540.0,Male,48.0,0.0,148116.48,1.0,0,0,116973.48,No
712,634.0,Male,35.0,6.0,116269.01,1.0,1,0,129964.94,No
713,632.0,Male,38.0,1.0,120599.21,1.0,1,0,92816.86,No
714,501.0,Female,41.0,3.0,144260.5,1.0,1,0,172114.67,Yes
715,650.0,Female,25.0,3.0,86605.5,3.0,1,0,16649.31,No
716,786.0,Male,34.0,9.0,0.0,2.0,1,0,144517.19,No
717,554.0,Female,37.0,4.0,58629.97,1.0,0,0,182038.6,No
718,701.0,Female,42.0,5.0,0.0,2.0,0,0,24210.56,No
719,474.0,Male,45.0,10.0,0.0,2.0,0,0,172175.9,No
720,621.0,Female,43.0,5.0,0.0,1.0,1,1,47578.45,No
721,672.0,Female,56.0,2.0,209767.31,2.0,1,1,150694.42,No
722,459.0,Female,42.0,6.0,129634.25,2.0,1,1,177683.02,No
723,669.0,Male,23.0,1.0,0.0,2.0,0,0,66088.83,Yes
724,776.0,Female,38.0,2.0,169824.46,1.0,1,0,169291.7,No
725,694.0,Male,36.0,3.0,97530.25,1.0,1,1,117140.41,Yes
726,787.0,Female,42.0,10.0,145988.65,2.0,1,1,79510.37,No
727,580.0,Male,37.0,9.0,0.0,2.0,0,1,77108.66,No
728,711.0,Female,25.0,7.0,0.0,3.0,1,1,9679.28,No
729,673.0,Female,40.0,5.0,137494.28,1.0,1,0,81753.92,No
730,499.0,Female,57.0,1.0,0.0,1.0,0,0,131372.38,Yes
731,591.0,Male,24.0,6.0,147360.0,1.0,1,1,25310.82,No
732,769.0,Female,25.0,10.0,0.0,2.0,0,0,187925.75,No
733,657.0,Male,31.0,3.0,125167.02,1.0,0,0,98820.39,Yes
734,738.0,Male,43.0,9.0,121152.05,2.0,1,0,64166.7,No
735,545.0,Female,60.0,7.0,128981.07,1.0,0,1,176924.21,No
736,497.0,Male,47.0,6.0,0.0,1.0,1,1,90055.08,No
737,816.0,Male,62.0,6.0,151858.98,1.0,1,1,72814.31,No
738,525.0,Male,36.0,2.0,114628.4,1.0,0,1,168290.06,Yes
739,725.0,Male,46.0,6.0,0.0,2.0,1,0,161767.38,No
740,692.0,Female,28.0,8.0,95059.02,2.0,1,0,44420.18,No
741,618.0,Female,24.0,7.0,128736.39,1.0,0,1,37147.61,No
742,546.0,Male,24.0,8.0,156325.38,1.0,1,1,125381.02,No
743,635.0,Male,29.0,7.0,105405.97,1.0,1,1,149853.89,No
744,611.0,Female,49.0,2.0,88915.37,3.0,0,0,161435.02,Yes
745,650.0,Male,60.0,8.0,0.0,2.0,1,1,102925.76,No
746,606.0,Male,40.0,5.0,0.0,2.0,1,1,70899.27,No
747,844.0,Male,18.0,2.0,160980.03,1.0,0,0,145936.28,No
748,450.0,Female,46.0,5.0,177619.71,1.0,1,0,54227.06,No
749,727.0,Male,38.0,2.0,62276.99,1.0,1,1,59280.79,No
750,460.0,Male,46.0,4.0,127559.97,2.0,1,1,126952.5,No
751,649.0,Male,41.0,0.0,0.0,2.0,0,1,130567.02,No
752,758.0,Female,47.0,9.0,95523.16,1.0,1,0,73294.48,No
753,490.0,Female,35.0,7.0,107749.03,1.0,1,1,3937.37,No
754,815.0,Male,37.0,2.0,110777.26,2.0,1,0,2383.59,No
755,838.0,Female,39.0,5.0,166733.92,2.0,1,0,14279.44,No
756,803.0,Male,31.0,9.0,157120.86,2.0,1,0,141300.53,No
757,664.0,Female,36.0,2.0,127160.78,2.0,1,0,78140.75,No
